video_id,original_id,speed_group,video_path,target_speed
sJyZ8Xj0GaY_000006_000016_slow,sJyZ8Xj0GaY_000006_000016,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/sJyZ8Xj0GaY_000006_000016_slow.mp4,0.5
ZIaHfJBaD5M_000194_000204_fast,ZIaHfJBaD5M_000194_000204,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/ZIaHfJBaD5M_000194_000204_fast.mp4,2.0
ZIaHfJBaD5M_000194_000204_slow,ZIaHfJBaD5M_000194_000204,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/ZIaHfJBaD5M_000194_000204_slow.mp4,0.5
YaZiGHugIrg_000025_000035_fast,YaZiGHugIrg_000025_000035,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/YaZiGHugIrg_000025_000035_fast.mp4,2.0
YaZiGHugIrg_000025_000035_slow,YaZiGHugIrg_000025_000035,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/YaZiGHugIrg_000025_000035_slow.mp4,0.5
oG5HTS16p3o_000022_000032_fast,oG5HTS16p3o_000022_000032,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/oG5HTS16p3o_000022_000032_fast.mp4,2.0
oG5HTS16p3o_000022_000032_slow,oG5HTS16p3o_000022_000032,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/oG5HTS16p3o_000022_000032_slow.mp4,0.5
Raq_O9FHY7I_000032_000042_fast,Raq_O9FHY7I_000032_000042,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/Raq_O9FHY7I_000032_000042_fast.mp4,2.0
Raq_O9FHY7I_000032_000042_slow,Raq_O9FHY7I_000032_000042,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/Raq_O9FHY7I_000032_000042_slow.mp4,0.5
uHuREVj98sI_000024_000034_fast,uHuREVj98sI_000024_000034,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/uHuREVj98sI_000024_000034_fast.mp4,2.0
uHuREVj98sI_000024_000034_slow,uHuREVj98sI_000024_000034,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/uHuREVj98sI_000024_000034_slow.mp4,0.5
hmtZgPv2jng_000177_000187_fast,hmtZgPv2jng_000177_000187,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/hmtZgPv2jng_000177_000187_fast.mp4,2.0
hmtZgPv2jng_000177_000187_slow,hmtZgPv2jng_000177_000187,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/hmtZgPv2jng_000177_000187_slow.mp4,0.5
dnn7UMMIkzA_000585_000595_fast,dnn7UMMIkzA_000585_000595,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/dnn7UMMIkzA_000585_000595_fast.mp4,2.0
dnn7UMMIkzA_000585_000595_slow,dnn7UMMIkzA_000585_000595,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/dnn7UMMIkzA_000585_000595_slow.mp4,0.5
z4o6612UdTo_000073_000083_fast,z4o6612UdTo_000073_000083,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/z4o6612UdTo_000073_000083_fast.mp4,2.0
z4o6612UdTo_000073_000083_slow,z4o6612UdTo_000073_000083,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/z4o6612UdTo_000073_000083_slow.mp4,0.5
5mZPeENoL6Y_000061_000071_fast,5mZPeENoL6Y_000061_000071,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/5mZPeENoL6Y_000061_000071_fast.mp4,2.0
5mZPeENoL6Y_000061_000071_slow,5mZPeENoL6Y_000061_000071,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/5mZPeENoL6Y_000061_000071_slow.mp4,0.5
lQOvNQHgoQs_000362_000372_fast,lQOvNQHgoQs_000362_000372,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/lQOvNQHgoQs_000362_000372_fast.mp4,2.0
lQOvNQHgoQs_000362_000372_slow,lQOvNQHgoQs_000362_000372,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/lQOvNQHgoQs_000362_000372_slow.mp4,0.5
hOL-vgb3wpc_000004_000014_fast,hOL-vgb3wpc_000004_000014,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/hOL-vgb3wpc_000004_000014_fast.mp4,2.0
hOL-vgb3wpc_000004_000014_slow,hOL-vgb3wpc_000004_000014,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/hOL-vgb3wpc_000004_000014_slow.mp4,0.5
icvbEW0EleM_000032_000042_fast,icvbEW0EleM_000032_000042,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/icvbEW0EleM_000032_000042_fast.mp4,2.0
icvbEW0EleM_000032_000042_slow,icvbEW0EleM_000032_000042,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/icvbEW0EleM_000032_000042_slow.mp4,0.5
Vzce0qLM9e8_000000_000010_fast,Vzce0qLM9e8_000000_000010,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/Vzce0qLM9e8_000000_000010_fast.mp4,2.0
Vzce0qLM9e8_000000_000010_slow,Vzce0qLM9e8_000000_000010,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/Vzce0qLM9e8_000000_000010_slow.mp4,0.5
1X11ZC0IppQ_000012_000022_fast,1X11ZC0IppQ_000012_000022,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/1X11ZC0IppQ_000012_000022_fast.mp4,2.0
1X11ZC0IppQ_000012_000022_slow,1X11ZC0IppQ_000012_000022,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/1X11ZC0IppQ_000012_000022_slow.mp4,0.5
7oUvm4e9oQ8_000279_000289_fast,7oUvm4e9oQ8_000279_000289,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/7oUvm4e9oQ8_000279_000289_fast.mp4,2.0
7oUvm4e9oQ8_000279_000289_slow,7oUvm4e9oQ8_000279_000289,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/7oUvm4e9oQ8_000279_000289_slow.mp4,0.5
WPc63G4sQU4_000029_000039_fast,WPc63G4sQU4_000029_000039,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/WPc63G4sQU4_000029_000039_fast.mp4,2.0
WPc63G4sQU4_000029_000039_slow,WPc63G4sQU4_000029_000039,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/WPc63G4sQU4_000029_000039_slow.mp4,0.5
ukQWQ--cd7o_000003_000013_fast,ukQWQ--cd7o_000003_000013,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/ukQWQ--cd7o_000003_000013_fast.mp4,2.0
ukQWQ--cd7o_000003_000013_slow,ukQWQ--cd7o_000003_000013,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/ukQWQ--cd7o_000003_000013_slow.mp4,0.5
WbIpI164ZU4_000037_000047_fast,WbIpI164ZU4_000037_000047,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/WbIpI164ZU4_000037_000047_fast.mp4,2.0
WbIpI164ZU4_000037_000047_slow,WbIpI164ZU4_000037_000047,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/WbIpI164ZU4_000037_000047_slow.mp4,0.5
es76akdQGws_000218_000228_fast,es76akdQGws_000218_000228,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/es76akdQGws_000218_000228_fast.mp4,2.0
es76akdQGws_000218_000228_slow,es76akdQGws_000218_000228,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/es76akdQGws_000218_000228_slow.mp4,0.5
p-hOHia-2Ns_000081_000091_fast,p-hOHia-2Ns_000081_000091,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/p-hOHia-2Ns_000081_000091_fast.mp4,2.0
p-hOHia-2Ns_000081_000091_slow,p-hOHia-2Ns_000081_000091,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/p-hOHia-2Ns_000081_000091_slow.mp4,0.5
3w29noJ77UE_000087_000097_fast,3w29noJ77UE_000087_000097,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/3w29noJ77UE_000087_000097_fast.mp4,2.0
3w29noJ77UE_000087_000097_slow,3w29noJ77UE_000087_000097,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/3w29noJ77UE_000087_000097_slow.mp4,0.5
ps78Pxo0u_c_000096_000106_fast,ps78Pxo0u_c_000096_000106,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/ps78Pxo0u_c_000096_000106_fast.mp4,2.0
ps78Pxo0u_c_000096_000106_slow,ps78Pxo0u_c_000096_000106,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/ps78Pxo0u_c_000096_000106_slow.mp4,0.5
y5sFDMJNE3g_000004_000014_fast,y5sFDMJNE3g_000004_000014,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/y5sFDMJNE3g_000004_000014_fast.mp4,2.0
y5sFDMJNE3g_000004_000014_slow,y5sFDMJNE3g_000004_000014,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/y5sFDMJNE3g_000004_000014_slow.mp4,0.5
HyZMiWeJyMw_000072_000082_fast,HyZMiWeJyMw_000072_000082,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/HyZMiWeJyMw_000072_000082_fast.mp4,2.0
HyZMiWeJyMw_000072_000082_slow,HyZMiWeJyMw_000072_000082,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/HyZMiWeJyMw_000072_000082_slow.mp4,0.5
tI1t5ugTvGY_000299_000309_fast,tI1t5ugTvGY_000299_000309,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/tI1t5ugTvGY_000299_000309_fast.mp4,2.0
tI1t5ugTvGY_000299_000309_slow,tI1t5ugTvGY_000299_000309,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/tI1t5ugTvGY_000299_000309_slow.mp4,0.5
nK60AQa_oH0_000009_000019_fast,nK60AQa_oH0_000009_000019,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/nK60AQa_oH0_000009_000019_fast.mp4,2.0
nK60AQa_oH0_000009_000019_slow,nK60AQa_oH0_000009_000019,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/nK60AQa_oH0_000009_000019_slow.mp4,0.5
fo6pBl3CM7s_000064_000074_fast,fo6pBl3CM7s_000064_000074,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/fo6pBl3CM7s_000064_000074_fast.mp4,2.0
fo6pBl3CM7s_000064_000074_slow,fo6pBl3CM7s_000064_000074,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/fo6pBl3CM7s_000064_000074_slow.mp4,0.5
v7hWMDqehkQ_000014_000024_fast,v7hWMDqehkQ_000014_000024,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/v7hWMDqehkQ_000014_000024_fast.mp4,2.0
v7hWMDqehkQ_000014_000024_slow,v7hWMDqehkQ_000014_000024,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/v7hWMDqehkQ_000014_000024_slow.mp4,0.5
0tYRSpnUusM_000141_000151_fast,0tYRSpnUusM_000141_000151,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/0tYRSpnUusM_000141_000151_fast.mp4,2.0
0tYRSpnUusM_000141_000151_slow,0tYRSpnUusM_000141_000151,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/0tYRSpnUusM_000141_000151_slow.mp4,0.5
n-YMkFcvwDc_000043_000053_fast,n-YMkFcvwDc_000043_000053,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/n-YMkFcvwDc_000043_000053_fast.mp4,2.0
n-YMkFcvwDc_000043_000053_slow,n-YMkFcvwDc_000043_000053,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/n-YMkFcvwDc_000043_000053_slow.mp4,0.5
4lsSb73OCVc_000022_000032_fast,4lsSb73OCVc_000022_000032,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/4lsSb73OCVc_000022_000032_fast.mp4,2.0
4lsSb73OCVc_000022_000032_slow,4lsSb73OCVc_000022_000032,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/4lsSb73OCVc_000022_000032_slow.mp4,0.5
MMmejgavKLY_001459_001469_fast,MMmejgavKLY_001459_001469,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/MMmejgavKLY_001459_001469_fast.mp4,2.0
MMmejgavKLY_001459_001469_slow,MMmejgavKLY_001459_001469,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/MMmejgavKLY_001459_001469_slow.mp4,0.5
h2LC_ArzOxU_000000_000010_fast,h2LC_ArzOxU_000000_000010,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/h2LC_ArzOxU_000000_000010_fast.mp4,2.0
h2LC_ArzOxU_000000_000010_slow,h2LC_ArzOxU_000000_000010,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/h2LC_ArzOxU_000000_000010_slow.mp4,0.5
FEhXzInfrtU_000006_000016_fast,FEhXzInfrtU_000006_000016,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/FEhXzInfrtU_000006_000016_fast.mp4,2.0
FEhXzInfrtU_000006_000016_slow,FEhXzInfrtU_000006_000016,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/FEhXzInfrtU_000006_000016_slow.mp4,0.5
rVT9y_YQak0_000058_000068_fast,rVT9y_YQak0_000058_000068,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/rVT9y_YQak0_000058_000068_fast.mp4,2.0
rVT9y_YQak0_000058_000068_slow,rVT9y_YQak0_000058_000068,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/rVT9y_YQak0_000058_000068_slow.mp4,0.5
3bEWMz5Ae7w_000329_000339_fast,3bEWMz5Ae7w_000329_000339,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/3bEWMz5Ae7w_000329_000339_fast.mp4,2.0
3bEWMz5Ae7w_000329_000339_slow,3bEWMz5Ae7w_000329_000339,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/3bEWMz5Ae7w_000329_000339_slow.mp4,0.5
resbfMKk1Zg_000091_000101_fast,resbfMKk1Zg_000091_000101,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/resbfMKk1Zg_000091_000101_fast.mp4,2.0
resbfMKk1Zg_000091_000101_slow,resbfMKk1Zg_000091_000101,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/resbfMKk1Zg_000091_000101_slow.mp4,0.5
wTb_kzlVfUE_000024_000034_fast,wTb_kzlVfUE_000024_000034,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/wTb_kzlVfUE_000024_000034_fast.mp4,2.0
wTb_kzlVfUE_000024_000034_slow,wTb_kzlVfUE_000024_000034,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/wTb_kzlVfUE_000024_000034_slow.mp4,0.5
6n73uoriLoE_000953_000963_fast,6n73uoriLoE_000953_000963,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/6n73uoriLoE_000953_000963_fast.mp4,2.0
6n73uoriLoE_000953_000963_slow,6n73uoriLoE_000953_000963,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/6n73uoriLoE_000953_000963_slow.mp4,0.5
TX-S8aGjpZs_000121_000131_fast,TX-S8aGjpZs_000121_000131,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/fast/TX-S8aGjpZs_000121_000131_fast.mp4,2.0
TX-S8aGjpZs_000121_000131_slow,TX-S8aGjpZs_000121_000131,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/k400/slow/TX-S8aGjpZs_000121_000131_slow.mp4,0.5
