video_id,original_id,speed_group,video_path,target_speed
21206_fast,21206,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/21206_fast.mp4,2.0
21206_slow,21206,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/21206_slow.mp4,0.5
58457_fast,58457,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/58457_fast.mp4,2.0
58457_slow,58457,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/58457_slow.mp4,0.5
174475_fast,174475,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/174475_fast.mp4,2.0
174475_slow,174475,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/174475_slow.mp4,0.5
113744_fast,113744,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/113744_fast.mp4,2.0
113744_slow,113744,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/113744_slow.mp4,0.5
52467_fast,52467,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/52467_fast.mp4,2.0
52467_slow,52467,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/52467_slow.mp4,0.5
140781_fast,140781,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/140781_fast.mp4,2.0
140781_slow,140781,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/140781_slow.mp4,0.5
112906_fast,112906,fast,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/fast/112906_fast.mp4,2.0
112906_slow,112906,slow,/home/luis.izaguirre/video_features_proy/VideoPrediction/experiments/videos/counterfactuals/ssv2/slow/112906_slow.mp4,0.5
