video_path,num_frames,original_label,class_id,speed_label
k400/yMKMrpwxOA8_000010_000020.mp4,250,wrapping present,300,1
k400/m6tBO6BS2j0_000102_000112.mp4,300,juggling balls,262,0
k400/SsECTONVt8E_000080_000090.mp4,300,hurling (sport),22,1
k400/Vhf92EnnS7o_000260_000270.mp4,300,finger snapping,54,1
k400/QLMiv2Sd_zI_000001_000011.mp4,100,playing ukulele,37,0
k400/xONFPuaP9_s_000061_000071.mp4,300,parkour,299,1
k400/-g5emSW-SOg_000010_000020.mp4,255,throwing axe,155,1
k400/lcTwwWaab4I_000139_000149.mp4,240,petting animal (not cat),11,1
k400/ULUssJT_0LY_000077_000087.mp4,300,hugging baby,222,1
k400/Oq71w5JNMPs_000076_000086.mp4,250,baby waking up,249,0
k400/B029kZSTx6Y_000003_000013.mp4,250,parkour,299,1
k400/CfyiD_4zIyY_000113_000123.mp4,300,playing ukulele,37,0
k400/U4fU6TXElH8_000021_000031.mp4,300,sharpening pencil,371,0
k400/ZQIh3uZTTEo_000076_000086.mp4,300,cutting nails,219,0
k400/GTeOYQWnXXo_000001_000011.mp4,293,whistling,267,1
k400/xCtFp27ilbU_000003_000013.mp4,300,playing ukulele,37,0
k400/oCbOmPdVHS8_000002_000012.mp4,300,waxing back,295,1
k400/05DTqECiJtI_000223_000233.mp4,300,dunking basketball,28,1
k400/oUXnDxRbees_000010_000020.mp4,151,throwing axe,155,1
k400/YSVQVV85GOs_000013_000023.mp4,300,cutting nails,219,0
k400/O5jFgz3XWxs_000000_000010.mp4,250,water skiing,123,0
k400/sqQTBnp5qVo_000137_000147.mp4,150,whistling,267,1
k400/slXfO0bQZck_000084_000094.mp4,300,cutting nails,219,0
k400/drcceRgPEQw_000075_000085.mp4,300,playing bagpipes,290,0
k400/nxDAt9SkPoA_000123_000133.mp4,250,golf driving,311,0
k400/6qNqSPMvbiQ_000007_000017.mp4,300,sharpening pencil,371,0
k400/T3dd2vulC_g_000111_000121.mp4,300,playing bagpipes,290,0
k400/-ocHYDhuiW0_000002_000012.mp4,285,dunking basketball,28,1
k400/nDl682C9lL0_000492_000502.mp4,300,whistling,267,1
k400/jBdHABmxY8Q_000002_000012.mp4,300,juggling balls,262,0
k400/abcm6SdJ43o_000000_000010.mp4,300,reading book,248,0
k400/thJkxpPcgyY_000052_000062.mp4,300,water skiing,123,0
k400/Etym1-_30wM_000010_000020.mp4,300,juggling balls,262,0
k400/YSxN58jcRKI_000003_000013.mp4,300,dunking basketball,28,1
k400/wk4pp5cdyOg_000156_000166.mp4,300,finger snapping,54,1
k400/6rBlsvIxjwU_000028_000038.mp4,300,parkour,299,1
k400/8NStNQyjIXI_000054_000064.mp4,190,playing ukulele,37,0
k400/mG2SPeyzWAE_000152_000162.mp4,300,waxing back,295,1
k400/cdza9u-ES-A_000200_000210.mp4,300,parkour,299,1
k400/oPoLYdOTOt0_000000_000010.mp4,299,walking the dog,46,1
k400/tNeMAaQ_J9U_000004_000014.mp4,300,throwing axe,155,1
k400/DYCUPaSQkMo_000060_000070.mp4,300,playing bagpipes,290,0
k400/QQ7ndgQPXa0_000016_000026.mp4,300,water skiing,123,0
k400/y9YqJ3jNoQQ_000003_000013.mp4,31,hurling (sport),22,1
k400/3HXm-nQzOoc_000011_000021.mp4,300,juggling balls,262,0
k400/OSa6Buka9Uo_000114_000124.mp4,150,baby waking up,249,0
k400/9XGSi2nIY9E_000040_000050.mp4,300,waxing legs,129,0
k400/p1rsJSkjEkU_000239_000249.mp4,300,disc golfing,29,1
k400/tta3NJhi1Nk_000004_000014.mp4,300,waxing back,295,1
k400/UoX-eGeptv8_000046_000056.mp4,250,disc golfing,29,1
k400/wW9f6kOcpCw_000002_000012.mp4,259,wrapping present,300,1
k400/BuZdSvfZvaM_000492_000502.mp4,300,playing bass guitar,319,0
k400/shdYrggXezU_000008_000018.mp4,200,water skiing,123,0
k400/zs7h8ZSDejg_000002_000012.mp4,67,waxing legs,129,0
k400/hR--iDJcjgU_000069_000079.mp4,300,whistling,267,1
k400/njNPDxLHZVQ_000102_000112.mp4,150,parkour,299,1
k400/foT1PkO_Jbk_000418_000428.mp4,300,waxing back,295,1
k400/kzwWyL8a22A_000000_000010.mp4,190,tossing salad,132,1
k400/E0G6Q4C-CMQ_000002_000012.mp4,240,parkour,299,1
k400/8B-hRL4KRjs_000162_000172.mp4,300,disc golfing,29,1
k400/PmzDUqmXJOg_000792_000802.mp4,300,disc golfing,29,1
k400/dJi0Hehy_zc_000333_000343.mp4,300,hurling (sport),22,1
k400/ReOsTqcQBmY_000129_000139.mp4,250,golf driving,311,0
k400/222M12F4A5Q_000008_000018.mp4,230,throwing axe,155,1
k400/aS6tIQSRARw_000250_000260.mp4,300,waxing legs,129,0
k400/ua6OLN1mbZE_000139_000149.mp4,300,reading book,248,0
k400/NDirIT0Oo4M_000000_000010.mp4,300,waxing legs,129,0
k400/QAwvWfn9WVc_000000_000010.mp4,240,playing bass guitar,319,0
k400/TC5B_vjnY2U_000135_000145.mp4,300,zumba,331,0
k400/Upn0agL5rBg_000055_000065.mp4,300,tossing salad,132,1
k400/fwh_g5pa2Ac_000034_000044.mp4,300,playing ukulele,37,0
k400/V0jWzuLZ5zw_000001_000011.mp4,300,juggling balls,262,0
k400/Mz1n3v-fTbs_000040_000050.mp4,300,wrapping present,300,1
k400/Yb7AlxEVGxc_000383_000393.mp4,300,playing bagpipes,290,0
k400/c_orAN_W-kU_000083_000093.mp4,241,juggling balls,262,0
k400/NgY_OtDcfJ4_000133_000143.mp4,300,hurling (sport),22,1
k400/UHsbj8OUTpk_000119_000129.mp4,300,tossing salad,132,1
k400/tweM6hUt2xU_000016_000026.mp4,192,water skiing,123,0
k400/7MKZwb8ST4A_000047_000057.mp4,300,zumba,331,0
k400/PuPqth17abo_000043_000053.mp4,300,sharpening pencil,371,0
k400/Ww1FyS1twOk_000274_000284.mp4,300,wrapping present,300,1
k400/UwqZ4pRVS7k_000039_000049.mp4,300,tossing salad,132,1
k400/IcTEKzviYa0_000016_000026.mp4,200,whistling,267,1
k400/vAn26RidT1Q_000049_000059.mp4,300,sharpening pencil,371,0
k400/X9rCMmJm4KA_000060_000070.mp4,300,playing ukulele,37,0
k400/ptTcNRL3c1A_000258_000268.mp4,300,hugging baby,222,1
k400/PbYMRhwvMik_000082_000092.mp4,300,playing ukulele,37,0
k400/kV-S-yMEHTk_000043_000053.mp4,300,walking the dog,46,1
k400/r3bT6YAfyyI_000030_000040.mp4,205,dunking basketball,28,1
k400/mmfdQOtaD1A_000017_000027.mp4,300,waxing legs,129,0
k400/QNaQ_nXoqCQ_000080_000090.mp4,300,water skiing,123,0
k400/79eeiyTzfgk_000042_000052.mp4,300,dunking basketball,28,1
k400/sMsKIEQkr70_000000_000010.mp4,170,playing ukulele,37,0
k400/qPfr0lQLa7Y_000001_000011.mp4,300,dunking basketball,28,1
k400/A_0bhesqVfA_000024_000034.mp4,300,playing ukulele,37,0
k400/sp-JuMB3Qs0_000026_000036.mp4,150,playing ukulele,37,0
k400/FfYee0NphwU_000006_000016.mp4,233,waxing legs,129,0
k400/dTIKOPHcPK4_000013_000023.mp4,300,finger snapping,54,1
k400/pXRCtBhC-Ss_000075_000085.mp4,298,throwing axe,155,1
k400/NJHxOxq4sOg_000081_000091.mp4,300,finger snapping,54,1
k400/TyNWBUEU7b4_000000_000010.mp4,300,hurling (sport),22,1
k400/um4kPpZSxaQ_000003_000013.mp4,300,parkour,299,1
k400/wteNj8HZiE4_000001_000011.mp4,300,baby waking up,249,0
k400/11mwp0SbeWI_000053_000063.mp4,240,baby waking up,249,0
k400/1ZkogIfJNR8_000029_000039.mp4,188,playing ukulele,37,0
k400/qDvHCXp9x78_000002_000012.mp4,300,dunking basketball,28,1
k400/n4uALpKmtDQ_000047_000057.mp4,240,finger snapping,54,1
k400/syxhsu339nI_000059_000069.mp4,261,cutting nails,219,0
k400/--33Lscn6sk_000004_000014.mp4,191,waxing legs,129,0
k400/f06D26jaN9Q_000000_000010.mp4,300,cutting nails,219,0
k400/-3LDmFhx7tE_000063_000073.mp4,182,waxing back,295,1
k400/6p1etl9DVAs_000008_000018.mp4,150,whistling,267,1
k400/V5I2G4v4Dhg_000018_000028.mp4,300,wrapping present,300,1
k400/cqQZtjF5UPk_000477_000487.mp4,300,walking the dog,46,1
k400/2pK7hpZqV_o_000034_000044.mp4,300,baby waking up,249,0
k400/h0x_2pEWWc0_000000_000010.mp4,124,playing bass guitar,319,0
k400/H0JTbnt168I_000056_000066.mp4,300,finger snapping,54,1
k400/p50nL6cAwrU_000291_000301.mp4,300,petting animal (not cat),11,1
k400/ps78Pxo0u_c_000096_000106.mp4,300,wrapping present,300,1
k400/yCSpFVwzwP8_000068_000078.mp4,300,parkour,299,1
k400/67RcBiqRf_8_000091_000101.mp4,187,wrapping present,300,1
k400/SBhZi_AqFOE_000016_000026.mp4,250,water skiing,123,0
k400/g_8voALPxwQ_000167_000177.mp4,250,disc golfing,29,1
k400/nNJ0G2bw6s4_000002_000012.mp4,250,walking the dog,46,1
k400/QMVKvOOI3jI_000132_000142.mp4,300,baby waking up,249,0
k400/D28oqfWKAqM_000010_000020.mp4,300,parkour,299,1
k400/r3wRcByYtks_000037_000047.mp4,240,cutting nails,219,0
k400/2-M5TagOHMw_000003_000013.mp4,300,finger snapping,54,1
k400/gInBISLnxJw_000128_000138.mp4,300,hugging baby,222,1
k400/R5CNZTilvcU_000019_000029.mp4,300,whistling,267,1
k400/NoVEIJrFkdY_000000_000010.mp4,300,waxing legs,129,0
k400/LXrKzwLvb3k_000001_000011.mp4,77,waxing legs,129,0
k400/BqX7dCrqAyA_000037_000047.mp4,300,finger snapping,54,1
k400/zjDdwq7A16o_000092_000102.mp4,300,playing bagpipes,290,0
k400/dQH784Wd-Dk_000001_000011.mp4,200,playing ukulele,37,0
k400/zSLn0oYp7lg_000004_000014.mp4,39,waxing legs,129,0
k400/YguUwsDJyqc_000005_000015.mp4,300,walking the dog,46,1
k400/LDW7LLUkx8g_000004_000014.mp4,300,finger snapping,54,1
k400/w1sbPlnQpDI_000018_000028.mp4,300,finger snapping,54,1
k400/qVdeSrFMvHM_000014_000024.mp4,300,playing bass guitar,319,0
k400/S9HPlLgERUA_000014_000024.mp4,300,baby waking up,249,0
k400/jwYikLyqs0k_000002_000012.mp4,251,reading book,248,0
k400/uaem8hE4Df8_000000_000010.mp4,28,zumba,331,0
k400/SSdxlJ_iXMg_000003_000013.mp4,209,waxing legs,129,0
k400/XNcumKCc3hk_000035_000045.mp4,300,water skiing,123,0
k400/aDRdrEMNp2c_000002_000012.mp4,150,waxing legs,129,0
k400/rMPb7Ovd8VA_000085_000095.mp4,300,waxing back,295,1
k400/O6om-Xv4-3M_000001_000011.mp4,250,dunking basketball,28,1
k400/JR9-5mirB3I_000010_000020.mp4,300,whistling,267,1
k400/-jClw4auvvg_000024_000034.mp4,232,playing bass guitar,319,0
k400/eTOLOfhaHiI_000202_000212.mp4,300,hugging baby,222,1
k400/JbeJVuoNzJA_000066_000076.mp4,250,golf driving,311,0
k400/nQmo_pNhBIo_000139_000149.mp4,300,walking the dog,46,1
k400/dvUWjlmRCpA_000026_000036.mp4,240,wrapping present,300,1
k400/3VD_tup91AM_000015_000025.mp4,225,water skiing,123,0
k400/-QRY9rDrJf0_000001_000011.mp4,240,tossing salad,132,1
k400/6ilMfOk26dA_000000_000010.mp4,300,waxing legs,129,0
k400/9i-EhFgUElQ_000014_000024.mp4,300,cutting nails,219,0
k400/PGqmtuMAhGk_000477_000487.mp4,300,disc golfing,29,1
k400/wZMzMjzVCr0_000087_000097.mp4,250,golf driving,311,0
k400/nxc1S6lgaDk_000005_000015.mp4,300,finger snapping,54,1
k400/xiz-a1dW8mU_000003_000013.mp4,202,zumba,331,0
k400/dFOZOugwfg4_000022_000032.mp4,300,tossing salad,132,1
k400/CLQEnLym89k_000166_000176.mp4,300,wrapping present,300,1
k400/kbGFPjosR2o_000167_000177.mp4,230,baby waking up,249,0
k400/qabdX5N01XE_000018_000028.mp4,300,juggling balls,262,0
k400/1TWdrO8cCxA_000036_000046.mp4,250,golf driving,311,0
k400/v2ZxNLIgE10_000008_000018.mp4,300,parkour,299,1
k400/YzBHZD1M_4Y_000025_000035.mp4,300,water skiing,123,0
k400/wfXnH-aspWw_000008_000018.mp4,220,playing bass guitar,319,0
k400/z1-U0uYFY3Q_000003_000013.mp4,300,reading book,248,0
k400/3ERvls3mqjg_000007_000017.mp4,300,tossing salad,132,1
k400/sGSp_ewbR1g_000100_000110.mp4,250,wrapping present,300,1
k400/BmcleH_ubAo_000002_000012.mp4,299,throwing axe,155,1
k400/CzLx7JIwGZY_000021_000031.mp4,300,tossing salad,132,1
k400/Zfy3b2gpCgE_000012_000022.mp4,300,dunking basketball,28,1
k400/Hysscg88VF8_000023_000033.mp4,214,dunking basketball,28,1
k400/5hoTz1u_N4g_000116_000126.mp4,300,baby waking up,249,0
k400/21n6kCB5QII_000023_000033.mp4,300,cutting nails,219,0
k400/Ls6zQoV24-g_000371_000381.mp4,250,petting animal (not cat),11,1
k400/OnecTnu5bE8_000012_000022.mp4,190,zumba,331,0
k400/_adU_0hUdr8_000676_000686.mp4,300,disc golfing,29,1
k400/iPivdliORmc_000031_000041.mp4,300,throwing axe,155,1
k400/264oaD4orK0_000054_000064.mp4,300,water skiing,123,0
k400/ZV9TDsO6nA8_000019_000029.mp4,300,throwing axe,155,1
k400/z0trP4xhTNg_000203_000213.mp4,150,tossing salad,132,1
k400/dg8_9piDoIw_000007_000017.mp4,300,golf driving,311,0
k400/x702lXG8Wuc_000018_000028.mp4,300,juggling balls,262,0
k400/EtmyyJ3__tM_000000_000010.mp4,83,playing bass guitar,319,0
k400/1weYvX3nGAs_000380_000390.mp4,300,playing bagpipes,290,0
k400/Obc2Urx2Nyw_000111_000121.mp4,300,sharpening pencil,371,0
k400/-dpojmwnPUI_000389_000399.mp4,300,whistling,267,1
k400/NXYt5bcNzcs_000280_000290.mp4,300,playing bagpipes,290,0
k400/ODc8Ol8SOsQ_000203_000213.mp4,300,disc golfing,29,1
k400/UuH4qX860IM_000151_000161.mp4,100,waxing back,295,1
k400/0zeq-hN8X-U_000112_000122.mp4,300,tossing salad,132,1
k400/otCvT60K5CI_000079_000089.mp4,168,parkour,299,1
k400/OyO-B-omyS0_000038_000048.mp4,300,whistling,267,1
k400/awwbXD7N5W0_000123_000133.mp4,300,walking the dog,46,1
k400/CFIl5wrR21o_000111_000121.mp4,250,disc golfing,29,1
k400/drG1inxCGYw_000003_000013.mp4,300,zumba,331,0
k400/CAmgCqrRloI_000018_000028.mp4,300,throwing axe,155,1
k400/gU7l-VIR9tA_000028_000038.mp4,250,zumba,331,0
k400/Yk4TZyE47jk_000002_000012.mp4,300,wrapping present,300,1
k400/kEzgPnxORnA_000010_000020.mp4,300,playing bagpipes,290,0
k400/5nfCdm_Dab8_000049_000059.mp4,155,playing ukulele,37,0
k400/xBC-nypKLJU_000006_000016.mp4,126,juggling balls,262,0
k400/3f9VlqbXH2I_000114_000124.mp4,160,reading book,248,0
k400/fjKwPsk_tSQ_000241_000251.mp4,300,playing bagpipes,290,0
k400/KXYTyVaZVEY_000408_000418.mp4,250,cutting nails,219,0
k400/a-RK1G_M9DQ_000937_000947.mp4,300,waxing back,295,1
k400/B0knb-kfGhM_000184_000194.mp4,300,playing bagpipes,290,0
k400/SwxIDPITYtg_000070_000080.mp4,300,zumba,331,0
k400/vPc4FubyBSA_000017_000027.mp4,300,cutting nails,219,0
k400/_eVCAsZxcPw_000003_000013.mp4,300,cutting nails,219,0
k400/glF3R-pYFp4_000083_000093.mp4,266,throwing axe,155,1
k400/0IYm78aUXUE_000133_000143.mp4,207,walking the dog,46,1
k400/YNFv8ocICMo_000039_000049.mp4,177,whistling,267,1
k400/vfRI74PIJL8_000025_000035.mp4,300,walking the dog,46,1
k400/E6ZgFC1L178_000041_000051.mp4,257,zumba,331,0
k400/lw2Oy1QQfU8_000002_000012.mp4,300,baby waking up,249,0
k400/HnxeOzedlRg_000009_000019.mp4,300,wrapping present,300,1
k400/DZQTVlEzFuQ_000032_000042.mp4,300,tossing salad,132,1
k400/X-IOAzWC5As_000002_000012.mp4,300,juggling balls,262,0
k400/mFnaEqGSNPM_000138_000148.mp4,300,walking the dog,46,1
k400/6VLda6SPjwQ_000247_000257.mp4,300,waxing back,295,1
k400/fJ6Z8iCl7CI_000412_000422.mp4,300,petting animal (not cat),11,1
k400/GWNSJNADD1o_000023_000033.mp4,300,cutting nails,219,0
k400/gwEVTJ908SQ_000021_000031.mp4,300,hurling (sport),22,1
k400/Nv1suSwmmJ4_000000_000010.mp4,296,juggling balls,262,0
k400/RBCijFK_fBI_000027_000037.mp4,300,hugging baby,222,1
k400/2MdSyWlyxXs_000382_000392.mp4,300,hurling (sport),22,1
k400/wDk8i_8n4yc_000084_000094.mp4,300,finger snapping,54,1
k400/RI33E_IS8C8_000030_000040.mp4,240,zumba,331,0
k400/nyciBuaIZxs_000635_000645.mp4,240,petting animal (not cat),11,1
k400/ub_oR54uQYY_000072_000082.mp4,166,cutting nails,219,0
k400/--SOz3xjWfA_000037_000047.mp4,128,baby waking up,249,0
k400/_AxrqV8ffY8_000019_000029.mp4,300,waxing legs,129,0
k400/Ig-eRsgi6CU_000339_000349.mp4,300,whistling,267,1
k400/9UdSIOtUn3c_000122_000132.mp4,300,finger snapping,54,1
k400/kFpzly8y6vI_000025_000035.mp4,254,tossing salad,132,1
k400/HrcdxAgrRyo_000121_000131.mp4,300,hugging baby,222,1
k400/SKQZcxb6VKQ_000229_000239.mp4,300,playing bagpipes,290,0
k400/sU8NJEPH7IQ_000143_000153.mp4,240,petting animal (not cat),11,1
k400/KWrKMMKvjFA_000025_000035.mp4,240,disc golfing,29,1
k400/hMmmJgtDcmc_000178_000188.mp4,300,playing ukulele,37,0
k400/BbPVtRkmQoY_000038_000048.mp4,300,sharpening pencil,371,0
k400/bybPXZcXfxM_000048_000058.mp4,300,parkour,299,1
k400/ebWW_QhMZGQ_000261_000271.mp4,250,petting animal (not cat),11,1
k400/_lR3PdrCkVU_000000_000010.mp4,300,water skiing,123,0
k400/_8CWXvC1W0E_000036_000046.mp4,250,wrapping present,300,1
k400/xpx20FTLDSg_000149_000159.mp4,300,petting animal (not cat),11,1
k400/02L6JyleSLE_000313_000323.mp4,249,throwing axe,155,1
k400/_o-nriPJtcM_000046_000056.mp4,300,sharpening pencil,371,0
k400/xVFvbPiXNVU_000003_000013.mp4,150,playing ukulele,37,0
k400/CFojlfPTomU_000006_000016.mp4,300,sharpening pencil,371,0
k400/P3SUEh2bUc4_000057_000067.mp4,250,dunking basketball,28,1
k400/JC8KPZDvD6U_000052_000062.mp4,300,waxing back,295,1
k400/UCwE5xihGyY_000454_000464.mp4,300,hugging baby,222,1
k400/ZTd2_LCaxjA_000152_000162.mp4,150,throwing axe,155,1
k400/y1FlaXV3sQY_000004_000014.mp4,300,playing ukulele,37,0
k400/2gi1aSciYmE_000012_000022.mp4,300,reading book,248,0
k400/Aq0GtnK898s_000109_000119.mp4,253,whistling,267,1
k400/1G-iF_ldr3A_000220_000230.mp4,300,wrapping present,300,1
k400/V-zV57FAndg_000000_000010.mp4,300,hurling (sport),22,1
k400/vh-Os4MNlPk_000166_000176.mp4,250,golf driving,311,0
k400/HZGhG2zhCAY_000101_000111.mp4,300,hugging baby,222,1
k400/4R6oGYtwqOA_000143_000153.mp4,300,hugging baby,222,1
k400/1G2zxrAC7Q8_000002_000012.mp4,300,water skiing,123,0
k400/W_pcZWz2I84_000004_000014.mp4,300,hurling (sport),22,1
k400/JdWRc7gtJn8_000043_000053.mp4,300,playing ukulele,37,0
k400/GxOyauj2nBo_000001_000011.mp4,300,whistling,267,1
k400/t6bMyugNRDA_000032_000042.mp4,300,walking the dog,46,1
k400/g1DcjDUOnnk_000012_000022.mp4,300,baby waking up,249,0
k400/mJV6S7xlrV0_000286_000296.mp4,300,disc golfing,29,1
k400/sL_XleVUdvM_000232_000242.mp4,240,waxing back,295,1
k400/3iwxyEYa0f0_000109_000119.mp4,300,petting animal (not cat),11,1
k400/rLYnrmVt8WA_000004_000014.mp4,300,water skiing,123,0
k400/1fBqwvl99DQ_000009_000019.mp4,250,waxing back,295,1
k400/EIbz0laHOrQ_000083_000093.mp4,300,disc golfing,29,1
k400/oDDOMvWOOxU_000003_000013.mp4,250,waxing legs,129,0
k400/Jm3c8QSzJyY_000120_000130.mp4,300,parkour,299,1
k400/gA4C_6xvxmw_000002_000012.mp4,300,playing bass guitar,319,0
k400/8Za73dZkPSw_000013_000023.mp4,300,disc golfing,29,1
k400/rve5OOGHPSk_000002_000012.mp4,293,finger snapping,54,1
k400/0JhTo3GmW4A_000025_000035.mp4,240,waxing back,295,1
k400/iCtT6ZadoOM_000052_000062.mp4,240,tossing salad,132,1
k400/B7PqtWRQNbo_000316_000326.mp4,300,petting animal (not cat),11,1
k400/l8WyYM_CNWg_000044_000054.mp4,300,playing ukulele,37,0
k400/1bLrVWuHby0_000004_000014.mp4,300,waxing legs,129,0
k400/g3GJvDqtfys_000031_000041.mp4,300,hurling (sport),22,1
k400/Zr6VEZQt9uQ_000014_000024.mp4,300,walking the dog,46,1
k400/IVP8pO4Q8Hs_000084_000094.mp4,300,hugging baby,222,1
k400/l1D0EehJD2s_000037_000047.mp4,300,finger snapping,54,1
k400/B4fBVrtr3Qo_000147_000157.mp4,250,petting animal (not cat),11,1
k400/neHJsZ7hg3w_000036_000046.mp4,46,throwing axe,155,1
k400/7n_E5oMpIpY_000049_000059.mp4,300,playing ukulele,37,0
k400/d60BR0UZL7s_000072_000082.mp4,250,golf driving,311,0
k400/PRIP0HApW9M_000061_000071.mp4,250,sharpening pencil,371,0
k400/TL-jX3mjc3k_000088_000098.mp4,300,reading book,248,0
k400/O62LVI0XNHo_000015_000025.mp4,300,cutting nails,219,0
k400/OiMbDsva_Ss_000062_000072.mp4,300,juggling balls,262,0
k400/ttMkzzndsFg_000439_000449.mp4,300,waxing back,295,1
k400/JGGA_4P-Ddk_000013_000023.mp4,250,wrapping present,300,1
k400/Wq-t_EZZ6Mc_000001_000011.mp4,300,dunking basketball,28,1
k400/z-M9MLoVh8I_000000_000010.mp4,240,cutting nails,219,0
k400/k4wYU7PZuPY_000029_000039.mp4,159,reading book,248,0
k400/wM3IU5EdcWE_000049_000059.mp4,300,walking the dog,46,1
k400/RaAKqfzgFhU_000038_000048.mp4,120,petting animal (not cat),11,1
k400/8Jtk1prCKXs_000001_000011.mp4,127,juggling balls,262,0
k400/Euw6Qf0nL24_000339_000349.mp4,250,hugging baby,222,1
k400/iz8en2Dt7vE_000017_000027.mp4,150,reading book,248,0
k400/DYqY60po2ts_000337_000347.mp4,300,hugging baby,222,1
k400/eTlfd00WUHE_000060_000070.mp4,300,parkour,299,1
k400/y6IW1QTWm3Q_000002_000012.mp4,300,waxing back,295,1
k400/QA4QYXc-gcg_000175_000185.mp4,250,disc golfing,29,1
k400/kT7P7Z4JA2A_000002_000012.mp4,300,baby waking up,249,0
k400/bcHpDG7HRBE_000498_000508.mp4,300,petting animal (not cat),11,1
k400/vqirs9wPGIE_000162_000172.mp4,300,hugging baby,222,1
k400/PChmsFzTlus_000000_000010.mp4,247,parkour,299,1
k400/At8HVW4DMZ8_000164_000174.mp4,300,finger snapping,54,1
k400/MrY_E51JAgg_000005_000015.mp4,240,water skiing,123,0
k400/O07fEiov-vQ_000059_000069.mp4,300,reading book,248,0
k400/H4lcLtTEb-E_000015_000025.mp4,250,walking the dog,46,1
k400/bYBIoVwZZHE_000028_000038.mp4,300,tossing salad,132,1
k400/lOBV4Vbk2d0_000066_000076.mp4,250,golf driving,311,0
k400/bhLH4FmbDXQ_000006_000016.mp4,201,baby waking up,249,0
k400/1RTQVuK8sHw_000000_000010.mp4,272,playing bass guitar,319,0
k400/1njl6FwwmnQ_000009_000019.mp4,75,hurling (sport),22,1
k400/0f9lGSRkiiQ_000000_000010.mp4,300,hurling (sport),22,1
k400/pG0tOU-_D4c_000004_000014.mp4,240,zumba,331,0
k400/umQ5vv15kg4_000086_000096.mp4,300,reading book,248,0
k400/G-QOA5AzXQg_000004_000014.mp4,210,juggling balls,262,0
k400/SrKM5BTgqPU_000008_000018.mp4,250,wrapping present,300,1
k400/C7KAp4KqabU_000285_000295.mp4,300,walking the dog,46,1
k400/MOBC2AAtq8w_000000_000010.mp4,252,hurling (sport),22,1
k400/shW48bSGrJ0_000011_000021.mp4,300,throwing axe,155,1
k400/u_xQQu2tOn0_000002_000012.mp4,299,parkour,299,1
k400/-je0yLm8oRU_000026_000036.mp4,250,hurling (sport),22,1
k400/DkSFdTiSDa8_000001_000011.mp4,300,playing bass guitar,319,0
k400/Dx7_D7yV7G4_000002_000012.mp4,139,wrapping present,300,1
k400/39pt_hF13_k_000003_000013.mp4,295,parkour,299,1
k400/ab_OfNZPMD4_000232_000242.mp4,300,reading book,248,0
k400/JRA6h3nN908_000028_000038.mp4,300,juggling balls,262,0
k400/w3JFyURm7ok_000003_000013.mp4,209,zumba,331,0
k400/zpFaOgMCX10_000008_000018.mp4,300,tossing salad,132,1
k400/qHdlz2IJG60_000039_000049.mp4,300,parkour,299,1
k400/NKbjNJf6u1o_000061_000071.mp4,300,wrapping present,300,1
k400/2ak2W4T46fs_000158_000168.mp4,250,disc golfing,29,1
k400/rBRL04KMhsE_000005_000015.mp4,300,juggling balls,262,0
k400/WVvVKBU4SvM_000000_000010.mp4,300,reading book,248,0
k400/qX58HsaBFeA_001538_001548.mp4,250,disc golfing,29,1
k400/geOWVICngtw_000101_000111.mp4,300,zumba,331,0
k400/yaHigMmaBv0_000008_000018.mp4,300,parkour,299,1
k400/_iyEqlFFrxU_000047_000057.mp4,300,juggling balls,262,0
k400/9spV9n6N_mw_000213_000223.mp4,300,disc golfing,29,1
k400/2eIlLxUVbjY_000053_000063.mp4,300,zumba,331,0
k400/d8LIBGUxVuw_000042_000052.mp4,300,reading book,248,0
k400/GrQqGlVSuQc_000076_000086.mp4,240,whistling,267,1
k400/67FSBl8CfBU_000492_000502.mp4,240,throwing axe,155,1
k400/s-HwLkS5Sfo_000140_000150.mp4,300,walking the dog,46,1
k400/qgAoS-OVAos_000135_000145.mp4,300,playing bagpipes,290,0
k400/TAzJ2o9BH70_000068_000078.mp4,300,hugging baby,222,1
k400/bts_ZKpB82Y_000094_000104.mp4,250,sharpening pencil,371,0
k400/RGNDT-pUWyU_000085_000095.mp4,257,zumba,331,0
k400/kFyRVECzFxc_000486_000496.mp4,300,waxing back,295,1
k400/Kuu-2bhOw4A_000157_000167.mp4,300,reading book,248,0
k400/vcHzAhOheR8_000005_000015.mp4,250,water skiing,123,0
k400/D9BXyKzfhGA_000000_000010.mp4,189,playing ukulele,37,0
k400/qVoiEgXxOTU_000001_000011.mp4,300,playing bass guitar,319,0
k400/5GhAmTU8Fq8_000000_000010.mp4,60,zumba,331,0
k400/q5HAJ5vpI3M_000001_000011.mp4,300,reading book,248,0
k400/KXyOXrWiJGY_000022_000032.mp4,295,wrapping present,300,1
k400/d1xqBCytAok_000008_000018.mp4,157,juggling balls,262,0
k400/mx6M0kIfjr8_000155_000165.mp4,300,disc golfing,29,1
k400/DBGea9pST1A_000016_000026.mp4,300,parkour,299,1
k400/p-kbRhTdyiQ_000019_000029.mp4,300,playing ukulele,37,0
k400/yHjnijaA-cE_000354_000364.mp4,300,waxing back,295,1
k400/SHpIilEOwpg_000014_000024.mp4,222,waxing legs,129,0
k400/P1x6BpawGiU_000001_000011.mp4,300,throwing axe,155,1
k400/_wWwoQiITl8_000172_000182.mp4,300,waxing back,295,1
k400/GrjJSOrgM1Y_000003_000013.mp4,300,zumba,331,0
